Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-05-15,Bo,Gbo,Maryu,Baima Trima,2015-08-07,30.0,25.0,55,23.0,25.0,48.0,103,2.0,2.0,5.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Gbo,Maryu,Ngalla,2015-08-07,58.0,46.0,104,30.0,65.0,95.0,199,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Bonihun Ngao,Bajawo,2015-08-06,18.0,23.0,41,32.0,43.0,75.0,116,3.0,2.0,2.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,Bonihun Ngao,Ngegboiyo,2015-08-06,41.0,52.0,93,54.0,50.0,104.0,197,4.0,5.0,3.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,Bo,Bumpe,Bonihun Ngao,Ngieyafa,2015-08-07,41.0,52.0,93,54.0,50.0,104.0,197,4.0,5.0,3.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,Bo,Bumpe,Bonihun Ngao,Fewanema,2015-08-07,72.0,55.0,127,26.0,25.0,51.0,178,4.0,9.0,4.0,1.0,2.0,3.0,,2.0,1.0,1,0.0,2,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,Bo,Bumpe,Bonihun Ngao,Salina,2015-08-08,35.0,44.0,79,48.0,33.0,81.0,160,4.0,8.0,4.0,2.0,2.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,Bonihun Ngao,Balehun,2015-08-08,39.0,41.0,80,25.0,16.0,41.0,121,4.0,6.0,4.0,1.0,2.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,Bo,Bumpe,Sahn,Sahn,2015-08-06,62.0,45.0,107,16.0,43.0,59.0,166,2.0,4.0,4.0,1.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,Bo,Bumpe,Sahn,Tablahun,2015-08-06,77.0,48.0,125,43.0,39.0,82.0,207,4.0,9.0,4.0,3.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,Bo,Bumpe,Sahn,Semabu,2015-08-07,65.0,50.0,115,48.0,47.0,95.0,210,4.0,6.0,4.0,1.0,2.0,3.0,,5.0,3.0,1,4.0,5,2.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,Bo,Bumpe,Sahn,Mohoto Wayeibu,2015-08-07,43.0,43.0,86,48.0,52.0,100.0,186,4.0,6.0,4.0,3.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,Bo,Bumpe,Sahn,Manoma,2015-08-08,43.0,106.0,149,63.0,44.0,107.0,256,4.0,6.0,4.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,Sahn,Godama,2015-08-08,37.0,65.0,102,32.0,61.0,93.0,195,4.0,4.0,4.0,1.0,4.0,3.0,,1.0,0.0,1,1.0,1,0.0,1.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe Ngao,Serabu,Dodo  ,2015-08-06,18.0,27.0,45,12.0,43.0,55.0,100,1.0,1.0,1.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe Ngao,Sahn,Sahn,2015-08-06,18.0,27.0,45,32.0,43.0,75.0,120,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe Ngao,Sahn,Torkpombu,2015-08-06,26.0,22.0,48,17.0,30.0,47.0,95,1.0,3.0,3.0,1.0,1.0,3.0,,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe Ngao,Sahn,Victorialwo,2015-08-07,18.0,23.0,41,32.0,43.0,75.0,116,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe Ngao,Sahn,Toblahunwa,2015-08-07,31.0,30.0,61,22.0,16.0,38.0,99,2.0,2.0,2.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe Ngao,Sahn,Sahn  2,2015-08-07,18.0,27.0,45,32.0,43.0,75.0,120,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bagbo,Tissana,Tissana Junction,2015-08-05,18.0,27.0,45,32.0,43.0,75.0,120,1.0,1.0,1.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bagbo,Tissana,Maniwa,2015-08-05,25.0,20.0,45,24.0,20.0,44.0,89,3.0,2.0,2.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bagbo,Tissana,Mokebay,2015-08-06,18.0,23.0,41,32.0,16.0,48.0,89,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bagbo,Tissana,Mondambie,2015-08-06,30.0,27.0,57,32.0,43.0,75.0,132,1.0,1.0,1.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,Bo,Bagbo,Tissana,Nyaborhun,2015-08-07,26.0,119.0,145,32.0,22.0,54.0,199,4.0,7.0,4.0,1.0,2.0,3.0,,0.0,0.0,0,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bagbo,Tissana,Mokolo,2015-08-07,36.0,29.0,65,28.0,31.0,59.0,124,4.0,4.0,5.0,1.0,3.0,2.0,,1.0,2.0,0,0.0,1,2.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Baona,Bambawo,Walima,2015-07-15,30.0,21.0,51,13.0,43.0,56.0,107,3.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,B. Ngao,Salina,2015-08-26,18.0,27.0,45,20.0,18.0,38.0,83,3.0,3.0,3.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,B. Ngao,Ngegboiya,2015-08-26,38.0,35.0,73,39.0,38.0,77.0,150,4.0,4.0,4.0,1.0,4.0,3.0,,1.0,0.0,1,0.0,1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,B. Ngao,Balehun,2015-08-27,56.0,52.0,108,33.0,60.0,93.0,201,4.0,5.0,5.0,1.0,2.0,1.0,,1.0,0.0,1,2.0,1,0.0,1.0,2,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,B. Ngao,Fewanema,2015-08-27,33.0,30.0,63,34.0,42.0,76.0,139,4.0,4.0,4.0,1.0,5.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,B. Ngao,Koninahun,2015-08-28,33.0,68.0,101,35.0,62.0,97.0,198,4.0,6.0,4.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,B. Ngao,Solima,2015-08-28,27.0,48.0,75,28.0,59.0,87.0,162,4.0,8.0,4.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Yarlenga,Kenema,2015-08-26,24.0,25.0,49,32.0,29.0,61.0,110,2.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Yarlenga,Pembeme,2015-05-27,18.0,27.0,45,32.0,43.0,75.0,120,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunia,Yarlenga,Pembeme,2015-05-29,30.0,49.0,79,31.0,64.0,95.0,174,4.0,3.0,5.0,1.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunia,Yarlenga,Pembeme,2015-05-30,43.0,43.0,86,32.0,22.0,54.0,140,4.0,6.0,6.0,1.0,2.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunia,Lunga,Gama,2015-04-06,18.0,23.0,41,32.0,43.0,75.0,116,4.0,5.0,4.0,2.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Lunga,Bajoa,2015-06-04,24.0,27.0,51,30.0,27.0,57.0,108,2.0,3.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunia,Lunga,Pelwah,2015-06-05,72.0,54.0,126,59.0,60.0,119.0,245,4.0,4.0,2.0,1.0,5.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,,Lunga,Hewebu,2015-06-05,32.0,56.0,88,19.0,46.0,65.0,153,4.0,5.0,4.0,1.0,5.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Lunia,Damballa,2015-05-27,18.0,27.0,45,32.0,43.0,75.0,120,1.0,1.0,1.0,2.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,,Lunia,Yuubu 2,2015-05-28,18.0,27.0,45,32.0,43.0,75.0,120,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,,Lunia,Gaahun,2015-05-29,18.0,23.0,41,32.0,43.0,75.0,116,1.0,1.0,1.0,2.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Lunia,Pelewahun,2015-05-30,42.0,26.0,68,28.0,19.0,47.0,115,4.0,3.0,4.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Lunia,Pelewahun,2015-05-29,18.0,23.0,41,32.0,18.0,50.0,91,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Yarkergu,Kpetema,2015-05-29,18.0,23.0,41,32.0,43.0,75.0,116,1.0,1.0,1.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,,Yarkergu,Sayllu,2015-05-30,22.0,24.0,46,18.0,30.0,48.0,94,2.0,1.0,3.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Kendebo,Kossima,2015-08-19,23.0,27.0,50,18.0,17.0,35.0,85,4.0,1.0,3.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Kendebo,Kpatema,2015-08-19,18.0,27.0,45,32.0,43.0,75.0,120,1.0,1.0,1.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Kendebo,Tommya,2015-08-20,28.0,25.0,53,22.0,15.0,37.0,90,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunia,Kendebo,Gongombu,2015-08-20,27.0,48.0,75,34.0,55.0,89.0,164,4.0,4.0,6.0,1.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunya,Lunya,Pelewah,2015-08-19,18.0,23.0,41,32.0,43.0,75.0,116,4.0,4.0,5.0,2.0,5.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunya,Lunya,Pelewah,2015-08-15,30.0,68.0,98,40.0,67.0,107.0,205,4.0,3.0,5.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunya,Lunya,Pelewah,2015-08-20,97.0,92.0,189,53.0,89.0,142.0,331,4.0,7.0,4.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Valunya,Lunya,Pelewah,2015-08-21,25.0,42.0,67,34.0,46.0,80.0,147,4.0,8.0,4.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Yarlegu,Kpetema,2015-05-29,18.0,23.0,41,32.0,15.0,47.0,88,4.0,3.0,1.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Yerlegu,Seyllu,2015-05-30,21.0,38.0,59,16.0,35.0,51.0,110,4.0,4.0,6.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Lunia,Damballa,2015-05-27,18.0,23.0,41,32.0,43.0,75.0,116,1.0,1.0,3.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Lunia,Yubu2,2015-05-28,30.0,27.0,57,32.0,23.0,55.0,112,4.0,4.0,3.0,1.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Lunia,Gahun,2015-05-29,30.0,27.0,57,18.0,43.0,61.0,118,2.0,3.0,3.0,1.0,3.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,Bo,Valunia,Lunia,Pelevahun2,2015-05-30,68.0,86.0,154,36.0,100.0,136.0,290,4.0,6.0,4.0,3.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Kendabo,Ngugubi,2015-05-29,30.0,23.0,53,32.0,43.0,75.0,128,1.0,1.0,1.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Valunia,Kendabo,Ndebu,2015-05-30,30.0,21.0,51,23.0,14.0,37.0,88,2.0,4.0,2.0,1.0,3.0,5.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Yengema,Kowama,2015-07-15,30.0,27.0,57,32.0,43.0,75.0,132,2.0,1.0,3.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Yengema,Komende,2015-07-15,18.0,28.0,46,12.0,26.0,38.0,84,4.0,4.0,4.0,1.0,3.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,Yengema,Kanga,2015-07-16,41.0,89.0,130,38.0,82.0,120.0,250,4.0,4.0,5.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,Bo,Bumpe,Yengema,Morgajo,2015-07-16,91.0,72.0,163,34.0,82.0,116.0,279,4.0,3.0,4.0,1.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,Bo,Bumpe Ngao,Foyah,Foyah,2015-07-14,47.0,43.0,90,46.0,38.0,84.0,174,4.0,5.0,4.0,1.0,5.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,Bo,Bumpe Ngao,Foyah,Batihun,2015-07-14,36.0,30.0,66,43.0,41.0,84.0,150,4.0,4.0,4.0,3.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0
2015-06-15,Bo,Bumpe Ngao,Foyah,Benduma,2015-07-15,30.0,28.0,58,17.0,28.0,45.0,103,4.0,4.0,5.0,1.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,Bo,Bumpe Ngao,Foyah,Banda,2015-07-15,30.0,56.0,86,16.0,34.0,50.0,136,4.0,4.0,6.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,Bo,Bumpe,Sahun,Bandajuma,2015-07-15,58.0,46.0,104,30.0,65.0,95.0,199,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Sahun,Mogolna,2015-07-15,30.0,23.0,53,32.0,43.0,75.0,128,2.0,2.0,2.0,1.0,2.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Sahun,Tongolfi,2015-05-15,18.0,23.0,41,32.0,43.0,75.0,116,3.0,2.0,2.0,1.0,1.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Sahun,Tokporbu,2015-05-15,41.0,52.0,93,54.0,50.0,104.0,197,4.0,5.0,6.0,1.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Walihun,Sengema,2015-07-14,58.0,70.0,128,65.0,79.0,144.0,272,4.0,4.0,5.0,2.0,3.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Bo,Bumpe,Walihun,Gbado,2015-07-14,90.0,60.0,150,79.0,59.0,138.0,288,4.0,4.0,6.0,1.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
